trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN5951F201888:2021-03-06T18:51:50Z,07:04:00,07:04:00,StopPoint:OCEINTERCITES-87686006,0,,0,1,
OCESN5951F201888:2021-03-06T18:51:50Z,09:46:00,09:47:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5951F201888:2021-03-06T18:51:50Z,10:14:00,10:16:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5951F201888:2021-03-06T18:51:50Z,10:41:00,10:43:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5951F201888:2021-03-06T18:51:50Z,11:03:00,11:05:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5951F201888:2021-03-06T18:51:50Z,11:14:00,11:14:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5951F263642:2021-03-09T18:51:45Z,07:01:00,07:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5951F263642:2021-03-09T18:51:45Z,08:57:00,08:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5951F263642:2021-03-09T18:51:45Z,09:26:00,09:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5951F263642:2021-03-09T18:51:45Z,09:56:00,09:58:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5951F263642:2021-03-09T18:51:45Z,10:18:00,10:20:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5951F263642:2021-03-09T18:51:45Z,10:29:00,10:29:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5951F269129:2021-03-09T18:51:45Z,07:01:00,07:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5951F269129:2021-03-09T18:51:45Z,08:57:00,08:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5951F269129:2021-03-09T18:51:45Z,09:26:00,09:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5951F269129:2021-03-09T18:51:45Z,09:54:00,09:56:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5951F269129:2021-03-09T18:51:45Z,10:17:00,10:19:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5951F269129:2021-03-09T18:51:45Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5954F112647:2021-03-09T18:51:45Z,05:50:00,05:50:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5954F112647:2021-03-09T18:51:45Z,09:03:00,09:03:00,StopPoint:OCEINTERCITES-87686667,1,,1,0,
OCESN5954F220595:2021-03-09T18:51:45Z,05:55:00,05:55:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5954F220595:2021-03-09T18:51:45Z,09:03:00,09:03:00,StopPoint:OCEINTERCITES-87686667,1,,1,0,
OCESN5955F112652:2021-03-06T18:51:50Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5955F112652:2021-03-06T18:51:50Z,11:27:00,11:28:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5955F112652:2021-03-06T18:51:50Z,11:55:00,11:57:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F112652:2021-03-06T18:51:50Z,12:22:00,12:24:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F112652:2021-03-06T18:51:50Z,12:44:00,12:46:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F112652:2021-03-06T18:51:50Z,12:55:00,12:55:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F112655:2021-03-08T18:51:30Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5955F112655:2021-03-08T18:51:30Z,11:26:00,11:27:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5955F112655:2021-03-08T18:51:30Z,11:50:00,11:52:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F112655:2021-03-08T18:51:30Z,12:22:00,12:24:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F112655:2021-03-08T18:51:30Z,12:44:00,12:46:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F112655:2021-03-08T18:51:30Z,12:55:00,12:55:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F158198:2021-03-09T18:51:45Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686006,0,,0,1,
OCESN5955F158198:2021-03-09T18:51:45Z,10:57:00,10:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5955F158198:2021-03-09T18:51:45Z,11:28:00,11:30:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F158198:2021-03-09T18:51:45Z,11:58:00,12:00:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F158198:2021-03-09T18:51:45Z,12:20:00,12:22:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F158198:2021-03-09T18:51:45Z,12:31:00,12:31:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F174076:2021-03-08T18:51:30Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5955F174076:2021-03-08T18:51:30Z,10:56:00,10:58:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5955F174076:2021-03-08T18:51:30Z,11:27:00,11:29:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F174076:2021-03-08T18:51:30Z,11:57:00,11:59:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F174076:2021-03-08T18:51:30Z,12:19:00,12:21:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F174076:2021-03-08T18:51:30Z,12:31:00,12:31:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F185273:2021-03-06T18:51:50Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5955F185273:2021-03-06T18:51:50Z,10:57:00,10:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5955F185273:2021-03-06T18:51:50Z,11:26:00,11:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F185273:2021-03-06T18:51:50Z,11:58:00,12:00:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F185273:2021-03-06T18:51:50Z,12:20:00,12:22:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F185273:2021-03-06T18:51:50Z,12:31:00,12:31:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F202190:2021-03-09T18:51:45Z,08:56:00,08:56:00,StopPoint:OCEINTERCITES-87686006,0,,0,1,
OCESN5955F202190:2021-03-09T18:51:45Z,11:27:00,11:28:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5955F202190:2021-03-09T18:51:45Z,11:55:00,11:57:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F202190:2021-03-09T18:51:45Z,12:22:00,12:24:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F202190:2021-03-09T18:51:45Z,12:44:00,12:46:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F202190:2021-03-09T18:51:45Z,12:55:00,12:55:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F274928:2021-03-09T18:51:45Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5955F274928:2021-03-09T18:51:45Z,10:57:00,10:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5955F274928:2021-03-09T18:51:45Z,11:26:00,11:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F274928:2021-03-09T18:51:45Z,11:54:00,11:56:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F274928:2021-03-09T18:51:45Z,12:17:00,12:19:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F274928:2021-03-09T18:51:45Z,12:28:00,12:28:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5955F274936:2021-03-09T18:51:45Z,09:01:00,09:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5955F274936:2021-03-09T18:51:45Z,10:57:00,10:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5955F274936:2021-03-09T18:51:45Z,11:26:00,11:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5955F274936:2021-03-09T18:51:45Z,11:57:00,11:59:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5955F274936:2021-03-09T18:51:45Z,12:19:00,12:21:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5955F274936:2021-03-09T18:51:45Z,12:30:00,12:30:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5958F112678:2021-03-06T18:51:50Z,06:29:00,06:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F112678:2021-03-06T18:51:50Z,06:37:00,06:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F112678:2021-03-06T18:51:50Z,07:01:00,07:03:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F112678:2021-03-06T18:51:50Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F112678:2021-03-06T18:51:50Z,07:56:00,07:57:00,StopPoint:OCEINTERCITES-87696260,4,,0,0,
OCESN5958F112678:2021-03-06T18:51:50Z,10:29:00,10:29:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5958F112680:2021-03-07T18:51:13Z,06:32:00,06:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F112680:2021-03-07T18:51:13Z,06:41:00,06:43:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F112680:2021-03-07T18:51:13Z,07:04:00,07:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F112680:2021-03-07T18:51:13Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F112680:2021-03-07T18:51:13Z,08:03:00,08:05:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5958F112680:2021-03-07T18:51:13Z,10:06:00,10:06:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5958F112681:2021-03-09T18:51:45Z,06:32:00,06:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F112681:2021-03-09T18:51:45Z,06:40:00,06:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F112681:2021-03-09T18:51:45Z,07:04:00,07:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F112681:2021-03-09T18:51:45Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F112681:2021-03-09T18:51:45Z,07:56:00,07:57:00,StopPoint:OCEINTERCITES-87696260,4,,0,0,
OCESN5958F112681:2021-03-09T18:51:45Z,10:29:00,10:29:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5958F202971:2021-03-08T18:51:30Z,06:32:00,06:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F202971:2021-03-08T18:51:30Z,06:40:00,06:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F202971:2021-03-08T18:51:30Z,07:04:00,07:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F202971:2021-03-08T18:51:30Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F202971:2021-03-08T18:51:30Z,07:56:00,07:57:00,StopPoint:OCEINTERCITES-87696260,4,,0,0,
OCESN5958F202971:2021-03-08T18:51:30Z,10:29:00,10:29:00,StopPoint:OCEINTERCITES-87686006,5,,1,0,
OCESN5958F260219:2021-03-09T18:51:45Z,06:32:00,06:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F260219:2021-03-09T18:51:45Z,06:40:00,06:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F260219:2021-03-09T18:51:45Z,07:04:00,07:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F260219:2021-03-09T18:51:45Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F260219:2021-03-09T18:51:45Z,07:59:00,08:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5958F260219:2021-03-09T18:51:45Z,10:09:00,10:09:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5958F273153:2021-03-09T18:51:45Z,06:29:00,06:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F273153:2021-03-09T18:51:45Z,06:37:00,06:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F273153:2021-03-09T18:51:45Z,07:01:00,07:03:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F273153:2021-03-09T18:51:45Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F273153:2021-03-09T18:51:45Z,07:59:00,08:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5958F273153:2021-03-09T18:51:45Z,09:57:00,09:57:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5958F273318:2021-03-09T18:51:45Z,06:32:00,06:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5958F273318:2021-03-09T18:51:45Z,06:40:00,06:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5958F273318:2021-03-09T18:51:45Z,07:04:00,07:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5958F273318:2021-03-09T18:51:45Z,07:30:00,07:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5958F273318:2021-03-09T18:51:45Z,07:59:00,08:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5958F273318:2021-03-09T18:51:45Z,09:57:00,09:57:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5959F111047:2021-03-09T18:51:45Z,13:01:00,13:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5959F111047:2021-03-09T18:51:45Z,14:57:00,14:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5959F111047:2021-03-09T18:51:45Z,15:28:00,15:30:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F111047:2021-03-09T18:51:45Z,15:58:00,16:00:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F111047:2021-03-09T18:51:45Z,16:20:00,16:22:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F111047:2021-03-09T18:51:45Z,16:31:00,16:31:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5959F112695:2021-03-08T18:51:30Z,13:01:00,13:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5959F112695:2021-03-08T18:51:30Z,15:29:00,15:30:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5959F112695:2021-03-08T18:51:30Z,15:56:00,15:58:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F112695:2021-03-08T18:51:30Z,16:35:00,16:37:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F112695:2021-03-08T18:51:30Z,16:57:00,16:59:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F112695:2021-03-08T18:51:30Z,17:08:00,17:08:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5959F112698:2021-03-02T18:51:04Z,13:01:00,13:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5959F112698:2021-03-02T18:51:04Z,15:33:00,15:34:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5959F112698:2021-03-02T18:51:04Z,16:01:00,16:03:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F112698:2021-03-02T18:51:04Z,16:36:00,16:38:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F112698:2021-03-02T18:51:04Z,16:59:00,17:01:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F112698:2021-03-02T18:51:04Z,17:10:00,17:10:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5959F157125:2021-03-09T18:51:45Z,13:01:00,13:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5959F157125:2021-03-09T18:51:45Z,14:57:00,14:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5959F157125:2021-03-09T18:51:45Z,15:26:00,15:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F157125:2021-03-09T18:51:45Z,15:58:00,16:00:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F157125:2021-03-09T18:51:45Z,16:20:00,16:22:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F157125:2021-03-09T18:51:45Z,16:31:00,16:31:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5959F186861:2021-03-06T18:51:50Z,13:00:00,13:00:00,StopPoint:OCEINTERCITES-87686006,0,,0,1,
OCESN5959F186861:2021-03-06T18:51:50Z,14:57:00,14:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5959F186861:2021-03-06T18:51:50Z,15:28:00,15:30:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F186861:2021-03-06T18:51:50Z,15:58:00,16:00:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F186861:2021-03-06T18:51:50Z,16:20:00,16:22:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F186861:2021-03-06T18:51:50Z,16:31:00,16:31:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5959F201616:2021-03-09T18:51:45Z,13:01:00,13:01:00,StopPoint:OCEINTERCITES-87686006,0,,0,1,
OCESN5959F201616:2021-03-09T18:51:45Z,15:29:00,15:30:00,StopPoint:OCEINTERCITES-87696260,1,,0,0,
OCESN5959F201616:2021-03-09T18:51:45Z,15:56:00,15:58:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F201616:2021-03-09T18:51:45Z,16:35:00,16:37:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F201616:2021-03-09T18:51:45Z,16:57:00,16:59:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F201616:2021-03-09T18:51:45Z,17:08:00,17:08:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5959F270437:2021-03-06T18:51:50Z,13:01:00,13:01:00,StopPoint:OCEINTERCITES-87686667,0,,0,1,
OCESN5959F270437:2021-03-06T18:51:50Z,14:57:00,14:59:00,StopPoint:OCEINTERCITES-87696005,1,,0,0,
OCESN5959F270437:2021-03-06T18:51:50Z,15:26:00,15:28:00,StopPoint:OCEINTERCITES-87696328,2,,0,0,
OCESN5959F270437:2021-03-06T18:51:50Z,15:54:00,15:56:00,StopPoint:OCEINTERCITES-87732008,3,,0,0,
OCESN5959F270437:2021-03-06T18:51:50Z,16:17:00,16:19:00,StopPoint:OCEINTERCITES-87734053,4,,0,0,
OCESN5959F270437:2021-03-06T18:51:50Z,16:28:00,16:28:00,StopPoint:OCEINTERCITES-87734004,5,,1,0,
OCESN5962F105789:2021-03-08T18:51:30Z,08:32:00,08:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F105789:2021-03-08T18:51:30Z,08:40:00,08:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F105789:2021-03-08T18:51:30Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F105789:2021-03-08T18:51:30Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F105789:2021-03-08T18:51:30Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F105789:2021-03-08T18:51:30Z,11:58:00,11:58:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F109407:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F109407:2021-03-09T18:51:45Z,08:37:00,08:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F109407:2021-03-09T18:51:45Z,09:01:00,09:03:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F109407:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F109407:2021-03-09T18:51:45Z,09:56:00,09:57:00,StopPoint:OCEINTERCITES-87696260,4,,0,0,
OCESN5962F109407:2021-03-09T18:51:45Z,12:28:00,12:28:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F112722:2021-03-05T18:50:34Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F112722:2021-03-05T18:50:34Z,08:37:00,08:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F112722:2021-03-05T18:50:34Z,09:01:00,09:03:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F112722:2021-03-05T18:50:34Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F112722:2021-03-05T18:50:34Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F112722:2021-03-05T18:50:34Z,11:57:00,11:57:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F156658:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F156658:2021-03-09T18:51:45Z,08:37:00,08:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F156658:2021-03-09T18:51:45Z,09:02:00,09:04:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F156658:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F156658:2021-03-09T18:51:45Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F156658:2021-03-09T18:51:45Z,11:58:00,11:58:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F156961:2021-03-09T18:51:45Z,08:32:00,08:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F156961:2021-03-09T18:51:45Z,08:40:00,08:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F156961:2021-03-09T18:51:45Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F156961:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F156961:2021-03-09T18:51:45Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F156961:2021-03-09T18:51:45Z,12:09:00,12:09:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F160163:2021-03-04T18:51:09Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F160163:2021-03-04T18:51:09Z,08:37:00,08:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F160163:2021-03-04T18:51:09Z,09:02:00,09:04:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F160163:2021-03-04T18:51:09Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F160163:2021-03-04T18:51:09Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F160163:2021-03-04T18:51:09Z,11:58:00,11:58:00,StopPoint:OCEINTERCITES-87686006,5,,1,0,
OCESN5962F200688:2021-03-09T18:51:45Z,08:32:00,08:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F200688:2021-03-09T18:51:45Z,08:40:00,08:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F200688:2021-03-09T18:51:45Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F200688:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F200688:2021-03-09T18:51:45Z,09:56:00,09:57:00,StopPoint:OCEINTERCITES-87696260,4,,0,0,
OCESN5962F200688:2021-03-09T18:51:45Z,12:29:00,12:29:00,StopPoint:OCEINTERCITES-87686006,5,,1,0,
OCESN5962F263399:2021-03-09T18:51:45Z,08:32:00,08:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F263399:2021-03-09T18:51:45Z,08:40:00,08:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F263399:2021-03-09T18:51:45Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F263399:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F263399:2021-03-09T18:51:45Z,09:56:00,09:57:00,StopPoint:OCEINTERCITES-87696260,4,,0,0,
OCESN5962F263399:2021-03-09T18:51:45Z,12:28:00,12:28:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F274925:2021-03-09T18:51:45Z,08:32:00,08:32:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F274925:2021-03-09T18:51:45Z,08:40:00,08:42:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F274925:2021-03-09T18:51:45Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F274925:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F274925:2021-03-09T18:51:45Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F274925:2021-03-09T18:51:45Z,11:57:00,11:57:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
OCESN5962F275354:2021-03-09T18:51:45Z,08:29:00,08:29:00,StopPoint:OCEINTERCITES-87734004,0,,0,1,
OCESN5962F275354:2021-03-09T18:51:45Z,08:37:00,08:39:00,StopPoint:OCEINTERCITES-87734053,1,,0,0,
OCESN5962F275354:2021-03-09T18:51:45Z,09:02:00,09:04:00,StopPoint:OCEINTERCITES-87732008,2,,0,0,
OCESN5962F275354:2021-03-09T18:51:45Z,09:30:00,09:32:00,StopPoint:OCEINTERCITES-87696328,3,,0,0,
OCESN5962F275354:2021-03-09T18:51:45Z,09:59:00,10:01:00,StopPoint:OCEINTERCITES-87696005,4,,0,0,
OCESN5962F275354:2021-03-09T18:51:45Z,11:57:00,11:57:00,StopPoint:OCEINTERCITES-87686667,5,,1,0,
